"gene_id","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name"
"g_07937",10.53636,2.17001,2.817548,0.012238,0.026103,0.111022,0.10463,0.064313,0.03973,"Messenger RNA biogenesis"
"g_07937",10.53636,2.17001,2.817548,0.012238,0.026103,0.111022,0.10463,0.064313,0.03973,"RNA degradation"
"g_07937",10.53636,2.17001,2.817548,0.012238,0.026103,0.111022,0.10463,0.064313,0.03973,"Ribosome biogenesis"
"g_07937",10.53636,2.17001,2.817548,0.012238,0.026103,0.111022,0.10463,0.064313,0.03973,"Transcription machinery"
"g_07937",10.53636,2.17001,2.817548,0.012238,0.026103,0.111022,0.10463,0.064313,0.03973,"Transfer RNA biogenesis"
"g_07944",7.843855,2.872061,2.089928,0,0,0.022185,0.051613,0,0.024371,"DNA repair and recombination proteins"
"g_07944",7.843855,2.872061,2.089928,0,0,0.022185,0.051613,0,0.024371,"Chromosome and associated proteins"
"g_07958",18.437732,7.038076,7.581292,0.263968,0,0,0.18104,0.468311,0.137291,"Chromosome and associated proteins"
"g_07962",30.402097,18.774723,21.816037,0.090438,0.094521,0.16008,4.586184,4.078247,0.837127,"Pentose phosphate pathway"
"g_07962",30.402097,18.774723,21.816037,0.090438,0.094521,0.16008,4.586184,4.078247,0.837127,"Carbon fixation in photosynthetic organisms"
"g_07962",30.402097,18.774723,21.816037,0.090438,0.094521,0.16008,4.586184,4.078247,0.837127,"Biosynthesis of ansamycins"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Alcoholism"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Neutrophil extracellular trap formation"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Transcriptional misregulation in cancer"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Systemic lupus erythematosus"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Chromosome and associated proteins"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Shigellosis"
"g_07975",67.354798,63.183946,74.846724,1.435263,0.690222,1.996562,1.574562,0.704734,1.062678,"Exosome"
"g_07976",9.577399,12.370897,14.246273,88.141463,353.794531,216.454445,84.11774,71.458807,126.83484,"Sulfur metabolism"
"g_07987",6.612399,2.692749,3.00011,13.057667,10.947066,14.955362,12.919255,11.31639,15.870294,"Starch and sucrose metabolism"
"g_07996",6.295248,2.758787,3.08869,0.057305,0.025901,0.036112,0.573943,0.47061,0.025235,"Ribosome biogenesis"
"g_07996",6.295248,2.758787,3.08869,0.057305,0.025901,0.036112,0.573943,0.47061,0.025235,"Ribosome biogenesis in eukaryotes"
"g_08002",1.711695,5.819891,2.410099,0.329027,0,0.411807,0.250073,0.58238,0,"Transcription factors"
"g_08007",321.419367,89.26155,72.763737,0.825633,0.396474,1.204588,0.624761,0.082836,0.477886,"Membrane trafficking"
"g_08007",321.419367,89.26155,72.763737,0.825633,0.396474,1.204588,0.624761,0.082836,0.477886,"Purine metabolism"
"g_08007",321.419367,89.26155,72.763737,0.825633,0.396474,1.204588,0.624761,0.082836,0.477886,"MAPK signaling pathway - plant"
"g_08007",321.419367,89.26155,72.763737,0.825633,0.396474,1.204588,0.624761,0.082836,0.477886,"Drug metabolism - other enzymes"
"g_08007",321.419367,89.26155,72.763737,0.825633,0.396474,1.204588,0.624761,0.082836,0.477886,"Pyrimidine metabolism"
"g_08009",7.539376,0.931406,1.428821,0,0.096372,0,0,0,0,"Exosome"
"g_08009",7.539376,0.931406,1.428821,0,0.096372,0,0,0,0,"Apoptosis - fly"
"g_08027",19.964561,18.470605,22.556935,0.169558,0.487962,0.63625,0,0.599622,0.278896,"Glycerophospholipid metabolism"
"g_08033",2.793354,3.64125,3.025234,103.141895,94.572111,98.54106,99.947638,97.195198,121.678536,"DNA repair and recombination proteins"
"g_08034",53.142007,27.564929,22.592506,0.356992,0.129258,0.803095,0.535266,0.134328,0.12805,"Enzymes with EC numbers"
"g_08036",5.405807,2.950884,4.123706,0.054145,0,0,0.38426,0.24097,0.026528,"Enzymes with EC numbers"
"g_08046",14.458343,15.466211,14.54274,0.400062,1.400709,0.342876,0.163616,0.199789,0.323588,"Arginine biosynthesis"
"g_08052",186.547399,90.743842,48.352406,2.126811,1.158227,2.47535,26.035922,18.626205,2.902045,"Translation factors"
"g_08052",186.547399,90.743842,48.352406,2.126811,1.158227,2.47535,26.035922,18.626205,2.902045,"Mitochondrial biogenesis"
"g_08058",4.787146,1.59122,1.073835,9.190442,6.381672,16.396473,7.48722,9.746584,26.058808,"Bacterial motility proteins"
"g_08058",4.787146,1.59122,1.073835,9.190442,6.381672,16.396473,7.48722,9.746584,26.058808,"Flagellar assembly"
"g_08062",138.400287,222.497718,271.600293,0.933376,0.909114,3.107709,0.833436,0.731575,0.408695,"Starch and sucrose metabolism"
"g_08062",138.400287,222.497718,271.600293,0.933376,0.909114,3.107709,0.833436,0.731575,0.408695,"Galactose metabolism"
"g_08071",19.607079,10.708184,14.095382,0.027239,0,0.04412,0,0,0.025588,"Glyoxylate and dicarboxylate metabolism"
"g_08071",19.607079,10.708184,14.095382,0.027239,0,0.04412,0,0,0.025588,"Glycine, serine and threonine metabolism"
"g_08074",7.371067,2.839846,2.870862,0.066619,0.022518,0.022512,0.671181,0.964452,0.026112,"Ribosome biogenesis"
"g_08074",7.371067,2.839846,2.870862,0.066619,0.022518,0.022512,0.671181,0.964452,0.026112,"Nucleocytoplasmic transport"
"g_08074",7.371067,2.839846,2.870862,0.066619,0.022518,0.022512,0.671181,0.964452,0.026112,"MAPK signaling pathway - fly"
"g_08076",11.264261,5.340566,4.89133,0.388773,0,0.210705,2.258552,1.405302,0,"Messenger RNA biogenesis"
"g_08078",10.31305,13.63376,13.140853,373.23818,380.375432,412.837875,335.091349,313.026316,530.067466,"Arginine and proline metabolism"
"g_08083",2.810257,2.817081,3.834301,57.416422,45.390876,35.026788,30.759647,22.703951,20.390161,"Arginine biosynthesis"
"g_08083",2.810257,2.817081,3.834301,57.416422,45.390876,35.026788,30.759647,22.703951,20.390161,"Alanine, aspartate and glutamate metabolism"
"g_08083",2.810257,2.817081,3.834301,57.416422,45.390876,35.026788,30.759647,22.703951,20.390161,"Nitrogen metabolism"
"g_08093",7.170485,12.894985,10.22213,0.440532,0.778947,0.297397,0.173613,0.092464,0.075543,"Sulfur metabolism"
"g_08103",11.673916,6.034262,6.38665,0,0.106831,0.16436,2.437463,2.980644,0.743453,"Styrene degradation"
"g_08103",11.673916,6.034262,6.38665,0,0.106831,0.16436,2.437463,2.980644,0.743453,"Tyrosine metabolism"
"g_08114",19.197441,0.316722,0.285664,0.177526,0.61681,0.079759,1.529684,0.984364,0.280818,"Prokaryotic defense system"
"g_08114",19.197441,0.316722,0.285664,0.177526,0.61681,0.079759,1.529684,0.984364,0.280818,"Chromosome and associated proteins"
"g_08114",19.197441,0.316722,0.285664,0.177526,0.61681,0.079759,1.529684,0.984364,0.280818,"DNA replication proteins"
"g_08129",16.013697,0.656251,0.168895,0,0,0,0,0,0,"Coronavirus disease - COVID-19"
"g_08129",16.013697,0.656251,0.168895,0,0,0,0,0,0,"Ribosome"
"g_08129",16.013697,0.656251,0.168895,0,0,0,0,0,0,"Ribosome"
"g_08144",32.334501,11.325618,10.596559,0.026923,0.025363,0.065968,0,0.065228,0,"Glycine, serine and threonine metabolism"
"g_08144",32.334501,11.325618,10.596559,0.026923,0.025363,0.065968,0,0.065228,0,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"g_08161",29.54077,62.587621,78.513248,0.117754,0.22865,0.727814,0.304306,0.466061,0.035703,"Cysteine and methionine metabolism"
"g_08161",29.54077,62.587621,78.513248,0.117754,0.22865,0.727814,0.304306,0.466061,0.035703,"Sulfur metabolism"
"g_08164",7.313704,16.499116,14.489417,2.848098,2.734346,3.559342,2.563394,2.993813,1.967096,"Phenylalanine metabolism"
"g_08165",5.292597,5.377349,14.571154,0.553481,0.613826,0.334697,0.137912,0.458103,0.098884,"Bacterial secretion system"
"g_08165",5.292597,5.377349,14.571154,0.553481,0.613826,0.334697,0.137912,0.458103,0.098884,"Protein export"
"g_08165",5.292597,5.377349,14.571154,0.553481,0.613826,0.334697,0.137912,0.458103,0.098884,"Secretion system"
"g_08165",5.292597,5.377349,14.571154,0.553481,0.613826,0.334697,0.137912,0.458103,0.098884,"Quorum sensing"
"g_08165",5.292597,5.377349,14.571154,0.553481,0.613826,0.334697,0.137912,0.458103,0.098884,"Chaperones and folding catalysts"
"g_08166",6.92186,1.661036,2.308444,0,0,0,0.109414,0.456968,0,"DNA replication"
"g_08166",6.92186,1.661036,2.308444,0,0,0,0.109414,0.456968,0,"DNA replication proteins"
"g_08167",16.449597,33.697251,29.4465,8.267428,6.45914,9.916835,7.331694,7.688475,5.355052,"Amino acid related enzymes"
"g_08167",16.449597,33.697251,29.4465,8.267428,6.45914,9.916835,7.331694,7.688475,5.355052,"Selenocompound metabolism"
"g_08167",16.449597,33.697251,29.4465,8.267428,6.45914,9.916835,7.331694,7.688475,5.355052,"Cysteine and methionine metabolism"
"g_08177",5.721756,1.434361,2.134334,0,0,0,0,0,0.100685,"Ribosome biogenesis"
"g_08187",8.654582,3.481422,2.83943,0.120654,0.081802,0.197022,0.225832,0.028337,0.044902,"Enzymes with EC numbers"
"g_08188",439.669161,82.000823,70.821258,0.124397,2.085495,2.733903,2.254724,1.466561,2.060101,"Apoptosis - fly"
"g_08188",439.669161,82.000823,70.821258,0.124397,2.085495,2.733903,2.254724,1.466561,2.060101,"Exosome"
"g_08194",5.472266,2.523761,3.16398,0,0,0,1.105608,0.370486,0,"Chromosome and associated proteins"
"g_08196",14.42847,27.942673,34.066688,0.357624,0.418267,1.027033,0.433116,0.173812,0.195864,"DNA repair and recombination proteins"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Endocytosis"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Membrane trafficking"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Vibrio cholerae infection"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Shigellosis"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Exosome"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Legionellosis"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Phospholipase D signaling pathway"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"GTP-binding proteins"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Salmonella infection"
"g_08202",43.637124,7.43313,5.986264,0,0,0.292082,0.619406,0.116279,0.28434,"Pathogenic Escherichia coli infection"
"g_08203",25.108638,6.180915,4.783162,0,0.094513,0.362457,0.839572,0.191372,0,"Mitochondrial biogenesis"
"g_08207",5.995236,15.703133,17.250714,0,0,0.631711,0.109414,0,0,"Coronavirus disease - COVID-19"
"g_08207",5.995236,15.703133,17.250714,0,0,0.631711,0.109414,0,0,"Ribosome"
"g_08207",5.995236,15.703133,17.250714,0,0,0.631711,0.109414,0,0,"Ribosome"
"g_08209",7.161351,1.524669,1.656862,0,0,0.126982,0,0,0,"Transfer RNA biogenesis"
"g_08213",4.962585,1.823515,2.697571,0.086134,0.05842,0.02249,0.509081,0.419909,0.013043,"DNA repair and recombination proteins"
"g_08227",3.605899,3.44523,1.189056,0.263406,0.161962,0,0.538985,0.108123,0.117946,"Secretion system"
"g_08233",199.881167,124.214966,125.810964,2.268509,1.960074,2.902103,2.19629,2.026039,1.843903,"Citrate cycle (TCA cycle)"
"g_08233",199.881167,124.214966,125.810964,2.268509,1.960074,2.902103,2.19629,2.026039,1.843903,"Glyoxylate and dicarboxylate metabolism"
"g_08244",22.948828,9.467874,11.558423,0.165777,0.110031,0.11036,2.629978,3.191341,0.287733,"Translation factors"
"g_08250",56.682138,19.716573,21.121178,0.289902,0,0.12783,0.12502,1.010756,0.235918,"Ribosome biogenesis in eukaryotes"
"g_08250",56.682138,19.716573,21.121178,0.289902,0,0.12783,0.12502,1.010756,0.235918,"DNA replication proteins"
"g_08250",56.682138,19.716573,21.121178,0.289902,0,0.12783,0.12502,1.010756,0.235918,"Ribosome biogenesis"
"g_08253",16.971742,6.509524,5.36556,0,0,0.099929,0,0.131287,0,"Ribosome"
"g_08253",16.971742,6.509524,5.36556,0,0,0.099929,0,0.131287,0,"Mitochondrial biogenesis"
"g_08253",16.971742,6.509524,5.36556,0,0,0.099929,0,0.131287,0,"Ribosome"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Lipid and atherosclerosis"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"FoxO signaling pathway"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Peroxisome"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Huntington disease"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Longevity regulating pathway - multiple species"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Longevity regulating pathway"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"MAPK signaling pathway - fly"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Chemical carcinogenesis - reactive oxygen species"
"g_08257",6.206959,2.0862,3.003954,0.087322,0,0.435971,0,0.063805,0.212012,"Longevity regulating pathway - worm"
"g_08258",6.544584,3.521308,3.699736,0.081102,0,0,0.418611,0.454113,0.081305,"Ribosome biogenesis"
"g_08259",3.895255,1.927806,2.509457,0,0,0.173355,0.246861,0.699434,0,"N-Glycan biosynthesis"
"g_08259",3.895255,1.927806,2.509457,0,0,0.173355,0.246861,0.699434,0,"Various types of N-glycan biosynthesis"
"g_08259",3.895255,1.927806,2.509457,0,0,0.173355,0.246861,0.699434,0,"Protein processing in endoplasmic reticulum"
"g_08261",7.11318,1.470146,1.344854,0.032083,0.138772,0.11614,0.075775,0.027346,0.225288,"Ubiquitin mediated proteolysis"
"g_08261",7.11318,1.470146,1.344854,0.032083,0.138772,0.11614,0.075775,0.027346,0.225288,"Ubiquitin system"
"g_08261",7.11318,1.470146,1.344854,0.032083,0.138772,0.11614,0.075775,0.027346,0.225288,"Protein processing in endoplasmic reticulum"
"g_08275",1.013571,0.464445,0,2.637575,3.131103,1.737203,1.178841,1.638383,1.423191,"Glycerophospholipid metabolism"
"g_08277",10.719089,2.341299,2.799451,0.93754,1.159896,0.960985,0.565651,0.912192,0.456219,"Transporters"
"g_08283",1.427775,5.527291,5.239647,0.868427,0.734753,1.043803,0.723592,0.618179,0.426767,"Pentose phosphate pathway"
"g_08283",1.427775,5.527291,5.239647,0.868427,0.734753,1.043803,0.723592,0.618179,0.426767,"Glycolysis / Gluconeogenesis"
"g_08283",1.427775,5.527291,5.239647,0.868427,0.734753,1.043803,0.723592,0.618179,0.426767,"Methane metabolism"
"g_08283",1.427775,5.527291,5.239647,0.868427,0.734753,1.043803,0.723592,0.618179,0.426767,"Carbon fixation in photosynthetic organisms"
"g_08283",1.427775,5.527291,5.239647,0.868427,0.734753,1.043803,0.723592,0.618179,0.426767,"Fructose and mannose metabolism"
"g_08290",7.856314,8.40744,4.261732,1.461413,1.385364,2.277769,2.1295,2.099341,2.030552,"Transporters"
"g_08293",3.905378,5.828441,6.153493,1.313885,2.219834,1.860665,1.471969,2.70027,2.09544,"DNA repair and recombination proteins"
"g_08294",10.072431,3.222742,1.903174,0.155357,0.049035,0.243955,0,0.149413,0.284861,"Ubiquitin system"
"g_08294",10.072431,3.222742,1.903174,0.155357,0.049035,0.243955,0,0.149413,0.284861,"Ubiquitin mediated proteolysis"
"g_08304",32.233945,17.655454,14.828033,0.045414,0.109962,0.023478,0.023941,0.028569,0.07647,"Exosome"
"g_08304",32.233945,17.655454,14.828033,0.045414,0.109962,0.023478,0.023941,0.028569,0.07647,"One carbon pool by folate"
"g_08308",11.357548,0.360403,0,0,0,0,0,0,0,"Ribosome"
"g_08308",11.357548,0.360403,0,0,0,0,0,0,0,"Coronavirus disease - COVID-19"
"g_08308",11.357548,0.360403,0,0,0,0,0,0,0,"Ribosome"
"g_08319",49.314373,71.680995,86.370097,0.337617,0.561235,2.621938,0.856863,0.815593,0.422321,"DNA repair and recombination proteins"
"g_08319",49.314373,71.680995,86.370097,0.337617,0.561235,2.621938,0.856863,0.815593,0.422321,"Nucleotide excision repair"
"g_08319",49.314373,71.680995,86.370097,0.337617,0.561235,2.621938,0.856863,0.815593,0.422321,"Mismatch repair"
"g_08320",21.797945,7.468958,6.547767,0.058488,0.082285,0.256582,0,0.027473,0.062091,"Translation factors"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Huntington disease"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Oxidative phosphorylation"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Parkinson disease"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Diabetic cardiomyopathy"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Thermogenesis"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Amyotrophic lateral sclerosis"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Pathways of neurodegeneration - multiple diseases"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Alzheimer disease"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Non-alcoholic fatty liver disease"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Cardiac muscle contraction"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Prion disease"
"g_08324",80.639069,17.49451,17.786169,0,0.315421,0.357505,0.423086,0.400706,0.09637,"Chemical carcinogenesis - reactive oxygen species"
"g_08331",5.574369,12.856062,8.771704,0.473157,0.21457,0.287398,0.206387,0.850251,0.455253,"Ribosome biogenesis"
"g_08331",5.574369,12.856062,8.771704,0.473157,0.21457,0.287398,0.206387,0.850251,0.455253,"Transcription machinery"
"g_08335",4.690759,2.550257,2.930479,0.030465,0,0.023599,0.722088,0.770379,0.118014,"Peptidases and inhibitors"
"g_08335",4.690759,2.550257,2.930479,0.030465,0,0.023599,0.722088,0.770379,0.118014,"Spinocerebellar ataxia"
"g_08335",4.690759,2.550257,2.930479,0.030465,0,0.023599,0.722088,0.770379,0.118014,"Chaperones and folding catalysts"
"g_08343",9.697495,3.859476,2.950189,0,0,0,0,0,0,"Mitochondrial biogenesis"
"g_08346",2.021348,1.294555,2.379115,9.601635,8.647375,5.572896,23.838087,8.295551,9.571324,"Cell growth"
"g_08361",6.319629,2.36416,2.214291,0,0.013064,0.081427,0.96406,0.605546,0.021084,"Exosome"
"g_08361",6.319629,2.36416,2.214291,0,0.013064,0.081427,0.96406,0.605546,0.021084,"Purine metabolism"
"g_08361",6.319629,2.36416,2.214291,0,0.013064,0.081427,0.96406,0.605546,0.021084,"Peroxisome"
"g_08361",6.319629,2.36416,2.214291,0,0.013064,0.081427,0.96406,0.605546,0.021084,"Caffeine metabolism"
"g_08361",6.319629,2.36416,2.214291,0,0.013064,0.081427,0.96406,0.605546,0.021084,"Drug metabolism - other enzymes"
"g_08365",7.744296,18.590834,15.897634,4.073513,3.440004,1.373855,1.842635,2.110685,2.864573,"Two-component system"
"g_08365",7.744296,18.590834,15.897634,4.073513,3.440004,1.373855,1.842635,2.110685,2.864573,"Two-component system"
"g_08367",5.316962,9.579744,13.192468,0,0.124016,0.377516,0,0,0,"Ubiquinone and other terpenoid-quinone biosynthesis"
"g_08370",5.548771,5.445344,4.426597,0.970545,1.023792,1.564383,1.464204,0.945147,0.866032,"ABC transporters"
"g_08370",5.548771,5.445344,4.426597,0.970545,1.023792,1.564383,1.464204,0.945147,0.866032,"Transporters"
"g_08371",2.245897,0.949718,1.230702,1.074066,2.340422,6.274368,2.081917,0.69841,2.183573,"Methane metabolism"
"g_08371",2.245897,0.949718,1.230702,1.074066,2.340422,6.274368,2.081917,0.69841,2.183573,"Glycine, serine and threonine metabolism"
"g_08375",9.57884,1.564898,1.042297,0,0,0.042956,13.352963,11.860037,0.546601,"Protein processing in endoplasmic reticulum"
"g_08375",9.57884,1.564898,1.042297,0,0,0.042956,13.352963,11.860037,0.546601,"Chaperones and folding catalysts"
"g_08378",10.538419,4.026855,4.783392,0.058893,0,0.017088,0.668307,0.613456,0,"Chromosome and associated proteins"
"g_08378",10.538419,4.026855,4.783392,0.058893,0,0.017088,0.668307,0.613456,0,"Salmonella infection"
"g_08378",10.538419,4.026855,4.783392,0.058893,0,0.017088,0.668307,0.613456,0,"Nucleocytoplasmic transport"
"g_08385",2.735118,0.848698,0.903498,2.419215,2.486194,2.610811,2.34668,3.97951,3.720021,"Secretion system"
"g_08385",2.735118,0.848698,0.903498,2.419215,2.486194,2.610811,2.34668,3.97951,3.720021,"Flagellar assembly"
"g_08385",2.735118,0.848698,0.903498,2.419215,2.486194,2.610811,2.34668,3.97951,3.720021,"Bacterial motility proteins"
"g_08388",4.821559,1.591084,1.602597,3.625272,3.375517,3.90322,3.835157,4.095272,4.530476,"Pentose phosphate pathway"
"g_08391",20.330943,7.170058,6.342152,0.145079,0,0,0,0.090261,0.269313,"Ribosome biogenesis in eukaryotes"
"g_08391",20.330943,7.170058,6.342152,0.145079,0,0,0,0.090261,0.269313,"Ribosome biogenesis"
"g_08406",62.672933,14.69872,15.954676,0.049504,0.240178,0.184186,0,0.144466,0,"Parathyroid hormone synthesis, secretion and action"
"g_08409",8.313944,4.829643,5.701951,0,0.183373,0,0.860854,1.032779,0.096342,"Platinum drug resistance"
"g_08409",8.313944,4.829643,5.701951,0,0.183373,0,0.860854,1.032779,0.096342,"Transporters"
"g_08409",8.313944,4.829643,5.701951,0,0.183373,0,0.860854,1.032779,0.096342,"Mineral absorption"
"g_08413",2.339848,3.032396,3.190237,0.701505,0.2561,0.290591,0.642557,0.486669,0.343915,"Folate biosynthesis"
"g_08415",4.945502,2.090811,1.934481,0,0,0,0.405636,0.280235,0,"Glycosyltransferases"
"g_08416",4.708067,3.803892,2.201808,0,0.387067,0.22369,0,0.202466,0.084359,"Oxidative phosphorylation"
"g_08417",3.562986,6.872299,3.059025,0.632969,0.227509,0.182608,0.249493,0.47445,0.145482,"Transcription factors"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"B cell receptor signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Human cytomegalovirus infection"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"T cell receptor signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Estrogen signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Relaxin signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Gap junction"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"EGFR tyrosine kinase inhibitor resistance"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Hepatitis B"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Gastric cancer"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Alcoholism"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Endocrine resistance"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Growth hormone synthesis, secretion and action"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"FoxO signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Acute myeloid leukemia"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Chemokine signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Thermogenesis"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Chemical carcinogenesis - reactive oxygen species"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Hepatocellular carcinoma"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Natural killer cell mediated cytotoxicity"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Glioma"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"mTOR signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Chemical carcinogenesis - receptor activation"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Insulin signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"ErbB signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Ras signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Phospholipase D signaling pathway"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Focal adhesion"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Pathways in cancer"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Chronic myeloid leukemia"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Colorectal cancer"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"MAPK signaling pathway - fly"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Regulation of actin cytoskeleton"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"MicroRNAs in cancer"
"g_08418",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"Renal cell carcinoma"
