"gene_id","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","level3_pathway_name"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"MAPK signaling pathway - fly"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Growth hormone synthesis, secretion and action"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Human cytomegalovirus infection"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"GnRH signaling pathway"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Gap junction"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Endocrine resistance"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Non-small cell lung cancer"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"FoxO signaling pathway"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"EGFR tyrosine kinase inhibitor resistance"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"T cell receptor signaling pathway"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"B cell receptor signaling pathway"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Ras signaling pathway"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Pathways in cancer"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"mTOR signaling pathway"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Human papillomavirus infection"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Chemical carcinogenesis - receptor activation"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Chemical carcinogenesis - reactive oxygen species"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Acute myeloid leukemia"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Proteoglycans in cancer"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Hepatocellular carcinoma"
"g_09222",7.318552,1.946008,2.246016,0.101869,0,0,1.434861,1.335766,0.177123,"Colorectal cancer"
"g_09228",20.447679,9.131837,12.701404,0,0,0.113289,7.21083,7.293633,0.133172,"Proteasome"
"g_09228",20.447679,9.131837,12.701404,0,0,0.113289,7.21083,7.293633,0.133172,"Proteasome"
"g_09247",4.464509,1.142256,0.976495,0,0,0,1.314034,1.154082,0,"Cytoskeleton proteins"
"g_09260",12.560882,3.609022,4.600732,0,0,0.047837,2.487554,2.121546,0.316119,"Biofilm formation - Pseudomonas aeruginosa"
"g_09260",12.560882,3.609022,4.600732,0,0,0.047837,2.487554,2.121546,0.316119,"Purine metabolism"
"g_09260",12.560882,3.609022,4.600732,0,0,0.047837,2.487554,2.121546,0.316119,"Meiosis - yeast"
"g_09260",12.560882,3.609022,4.600732,0,0,0.047837,2.487554,2.121546,0.316119,"Longevity regulating pathway - multiple species"
"g_09340",17.165597,8.938631,9.207562,0.446869,0.086154,0.123451,2.458086,3.408233,0.445235,"Chaperones and folding catalysts"
"g_09372",8.697737,3.229465,3.371068,0.022743,0.028996,0.048328,1.870247,1.404966,0.073591,"Peptidases and inhibitors"
"g_09372",8.697737,3.229465,3.371068,0.022743,0.028996,0.048328,1.870247,1.404966,0.073591,"Spinocerebellar ataxia"
"g_09372",8.697737,3.229465,3.371068,0.022743,0.028996,0.048328,1.870247,1.404966,0.073591,"Chaperones and folding catalysts"
"g_09434",75.227819,16.976003,11.100033,0.785031,0.423507,0.408947,0.160601,0,0,"Exosome"
"g_09434",75.227819,16.976003,11.100033,0.785031,0.423507,0.408947,0.160601,0,0,"Alcoholism"
"g_09434",75.227819,16.976003,11.100033,0.785031,0.423507,0.408947,0.160601,0,0,"Viral carcinogenesis"
"g_09434",75.227819,16.976003,11.100033,0.785031,0.423507,0.408947,0.160601,0,0,"Chromosome and associated proteins"
"g_09434",75.227819,16.976003,11.100033,0.785031,0.423507,0.408947,0.160601,0,0,"Systemic lupus erythematosus"
"g_09434",75.227819,16.976003,11.100033,0.785031,0.423507,0.408947,0.160601,0,0,"Neutrophil extracellular trap formation"
"g_09443",6.63618,2.013245,2.634351,0,0.056295,0.08977,1.963212,1.238979,0.14174,"Proteasome"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Inflammatory mediator regulation of TRP channels"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Cellular senescence"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"cAMP signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Plant-pathogen interaction"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Alzheimer disease"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Dopaminergic synapse"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Tuberculosis"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Human immunodeficiency virus 1 infection"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Phototransduction - fly"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Phosphatidylinositol signaling system"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Neurotrophin signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Phototransduction"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Calcium signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Human cytomegalovirus infection"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Pertussis"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Oocyte meiosis"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Long-term potentiation"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"cGMP-PKG signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Lipid and atherosclerosis"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Apelin signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Parkinson disease"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Chromosome and associated proteins"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Alcoholism"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"C-type lectin receptor signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Glioma"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Oxytocin signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Melanogenesis"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Pathways in cancer"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Insulin signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Amphetamine addiction"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Fluid shear stress and atherosclerosis"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Adrenergic signaling in cardiomyocytes"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Gastric acid secretion"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Membrane trafficking"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Exosome"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Renin secretion"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Protein phosphatases and associated proteins"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Vascular smooth muscle contraction"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Olfactory transduction"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Kaposi sarcoma-associated herpesvirus infection"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Glucagon signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Pathways of neurodegeneration - multiple diseases"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Ras signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Rap1 signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"MAPK signaling pathway - plant"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Estrogen signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"GnRH signaling pathway"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Aldosterone synthesis and secretion"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Circadian entrainment"
"g_09501",18.678784,10.194186,15.638236,0.393922,0,0,1.798118,2.399333,0.529161,"Salivary secretion"
"g_09525",14.134711,9.593283,10.063871,0,0,0.474986,5.559107,7.168527,0.560587,"Enzymes with EC numbers"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Huntington disease"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Oxidative phosphorylation"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Parkinson disease"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Amyotrophic lateral sclerosis"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Chemical carcinogenesis - reactive oxygen species"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Thermogenesis"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Prion disease"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Diabetic cardiomyopathy"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Non-alcoholic fatty liver disease"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Alzheimer disease"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Pathways of neurodegeneration - multiple diseases"
"g_09545",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"Retrograde endocannabinoid signaling"
"g_09580",7.295333,2.553043,1.507357,0,0.097038,0,1.866187,1.668094,0,"Chaperones and folding catalysts"
"g_09580",7.295333,2.553043,1.507357,0,0.097038,0,1.866187,1.668094,0,"Estrogen signaling pathway"
"g_09581",1.363065,1.487065,1.760153,0.853802,1.202942,0.831079,3.974334,3.984686,12.051081,"Others"
"g_09592",151.238245,75.110507,81.572771,2.00869,0.947249,1.422495,25.448016,35.199066,2.555514,"Ribosome"
"g_09592",151.238245,75.110507,81.572771,2.00869,0.947249,1.422495,25.448016,35.199066,2.555514,"Ribosome"
"g_09592",151.238245,75.110507,81.572771,2.00869,0.947249,1.422495,25.448016,35.199066,2.555514,"Coronavirus disease - COVID-19"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Shigellosis"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Alcoholism"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Chromosome and associated proteins"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Exosome"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Neutrophil extracellular trap formation"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Transcriptional misregulation in cancer"
"g_09673",12.329807,5.279329,7.532865,0,0,0.082007,0.843987,1.396577,0.13355,"Systemic lupus erythematosus"
"g_09685",16.392116,4.276499,6.028889,0.182461,0.329886,0.121279,13.163255,13.940373,2.153438,"Chaperones and folding catalysts"
"g_09685",16.392116,4.276499,6.028889,0.182461,0.329886,0.121279,13.163255,13.940373,2.153438,"Protein processing in endoplasmic reticulum"
"g_09747",54.283123,26.904059,23.922902,132.038106,60.57067,83.556204,206.938342,225.559825,346.672778,"Cell cycle - Caulobacter"
"g_09747",54.283123,26.904059,23.922902,132.038106,60.57067,83.556204,206.938342,225.559825,346.672778,"Peptidases and inhibitors"
"g_09748",5.890558,3.126944,4.784013,0.08126,0.028508,0,0.294027,0.469363,0.055711,"Ribosome biogenesis"
"g_09748",5.890558,3.126944,4.784013,0.08126,0.028508,0,0.294027,0.469363,0.055711,"Ribosome biogenesis in eukaryotes"
"g_09756",2.967434,2.388177,3.572947,0,0.187345,0.404394,0,0,0,"Folate biosynthesis"
"g_09773",65.499177,35.465335,40.802844,1.444882,0.205234,0.701126,12.912273,16.802908,1.214513,"Exosome"
"g_09773",65.499177,35.465335,40.802844,1.444882,0.205234,0.701126,12.912273,16.802908,1.214513,"Salivary secretion"
"g_09773",65.499177,35.465335,40.802844,1.444882,0.205234,0.701126,12.912273,16.802908,1.214513,"Peptidases and inhibitors"
"g_09812",79.848518,16.331022,11.61818,0.218685,0,0.524402,0,0,0,"Alcoholism"
"g_09812",79.848518,16.331022,11.61818,0.218685,0,0.524402,0,0,0,"Exosome"
"g_09812",79.848518,16.331022,11.61818,0.218685,0,0.524402,0,0,0,"Systemic lupus erythematosus"
"g_09812",79.848518,16.331022,11.61818,0.218685,0,0.524402,0,0,0,"Neutrophil extracellular trap formation"
"g_09812",79.848518,16.331022,11.61818,0.218685,0,0.524402,0,0,0,"Chromosome and associated proteins"
"g_09812",79.848518,16.331022,11.61818,0.218685,0,0.524402,0,0,0,"Viral carcinogenesis"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Focal adhesion"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Tight junction"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Regulation of actin cytoskeleton"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Systemic lupus erythematosus"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Exosome"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Shigellosis"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Cytoskeleton proteins"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Membrane trafficking"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Amoebiasis"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Viral carcinogenesis"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Adherens junction"
"g_09819",138.077665,56.271429,59.636908,0.941677,0.435954,0.64334,18.721076,21.948632,1.984097,"Leukocyte transendothelial migration"
"g_09835",20.736088,7.752947,8.794755,0.09796,0,0.226087,3.355602,2.201334,0.524495,"Proteasome"
"g_09835",20.736088,7.752947,8.794755,0.09796,0,0.226087,3.355602,2.201334,0.524495,"Proteasome"
"g_09928",10.063886,3.670444,4.511038,0.155713,0.09322,0,1.2949,1.218715,0.139448,"Chaperones and folding catalysts"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"Ribosome biogenesis"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"Influenza A"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"Messenger RNA biogenesis"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"Nucleocytoplasmic transport"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"Amyotrophic lateral sclerosis"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"Ribosome biogenesis in eukaryotes"
"g_09948",5.950162,2.179309,5.014047,0,0,0,0.407952,0.303632,0,"mRNA surveillance pathway"
"g_09955",6.316885,1.606952,2.123869,0.032362,0.029255,0,0.951555,1.276925,0.123509,"Membrane trafficking"
"g_09995",792.738169,216.823647,199.406695,1.546865,1.798603,1.557743,0.073119,0.449049,0.578636,"Ribosome"
"g_09995",792.738169,216.823647,199.406695,1.546865,1.798603,1.557743,0.073119,0.449049,0.578636,"Coronavirus disease - COVID-19"
"g_09995",792.738169,216.823647,199.406695,1.546865,1.798603,1.557743,0.073119,0.449049,0.578636,"Ribosome"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Protein processing in endoplasmic reticulum"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Circadian rhythm"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Pathways in cancer"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Wnt signaling pathway"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Human immunodeficiency virus 1 infection"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Hedgehog signaling pathway"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Shigellosis"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"TGF-beta signaling pathway"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Cell cycle"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Ubiquitin mediated proteolysis"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Cell cycle - yeast"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Oocyte meiosis"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Hedgehog signaling pathway - fly"
"g_10003",22.918632,11.410831,11.028596,0.172793,0.052574,0.123329,2.814642,2.3694,0.204396,"Ubiquitin system"
"g_10029",218.332881,112.1216,122.422379,2.550487,1.315862,2.615606,14.511269,22.193363,1.83886,"Translation factors"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Focal adhesion"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Human papillomavirus infection"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Proteoglycans in cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Chemical carcinogenesis - receptor activation"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Neurotrophin signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"ErbB signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Alcoholism"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Growth hormone synthesis, secretion and action"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"MicroRNAs in cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Colorectal cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Natural killer cell mediated cytotoxicity"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Relaxin signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Regulation of actin cytoskeleton"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Gap junction"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Endocrine resistance"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"FoxO signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Pathways in cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Renal cell carcinoma"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Thermogenesis"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"EGFR tyrosine kinase inhibitor resistance"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Ras signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"GnRH signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Breast cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Prostate cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"MAPK signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"PI3K-Akt signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Dorso-ventral axis formation"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Estrogen signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Fc epsilon RI signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Endometrial cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Non-small cell lung cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"MAPK signaling pathway - fly"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Choline metabolism in cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"JAK-STAT signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"mTOR signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Chronic myeloid leukemia"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Hepatitis B"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Gastric cancer"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Acute myeloid leukemia"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Hepatitis C"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"B cell receptor signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Human cytomegalovirus infection"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Phospholipase D signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Glioma"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"T cell receptor signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Prolactin signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Hepatocellular carcinoma"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Insulin signaling pathway"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Chemical carcinogenesis - reactive oxygen species"
"g_10049",5.548384,1.629533,2.010949,0,0.029383,0,1.110863,1.312336,0.10617,"Chemokine signaling pathway"
"g_10114",4.829228,2.677607,2.148153,0.033432,0.032851,0.028243,0.554547,0.596984,0.097631,"Spliceosome"
"g_10145",4.29625,1.962187,2.197099,0,0,0,0.54489,0.777666,0,"Enzymes with EC numbers"
"g_10194",192.139409,82.231434,99.963359,2.034387,1.73909,2.335057,29.007612,39.755893,3.67489,"Ribosome"
"g_10194",192.139409,82.231434,99.963359,2.034387,1.73909,2.335057,29.007612,39.755893,3.67489,"Coronavirus disease - COVID-19"
"g_10194",192.139409,82.231434,99.963359,2.034387,1.73909,2.335057,29.007612,39.755893,3.67489,"Ribosome"
"g_10276",71.184578,29.703588,33.278473,0.848571,0.795783,0.864967,17.038542,19.120499,1.348559,"Exosome"
"g_10276",71.184578,29.703588,33.278473,0.848571,0.795783,0.864967,17.038542,19.120499,1.348559,"Membrane trafficking"
"g_10276",71.184578,29.703588,33.278473,0.848571,0.795783,0.864967,17.038542,19.120499,1.348559,"Prostate cancer"
"g_10276",71.184578,29.703588,33.278473,0.848571,0.795783,0.864967,17.038542,19.120499,1.348559,"Mitochondrial biogenesis"
"g_10276",71.184578,29.703588,33.278473,0.848571,0.795783,0.864967,17.038542,19.120499,1.348559,"Necroptosis"
"g_10276",71.184578,29.703588,33.278473,0.848571,0.795783,0.864967,17.038542,19.120499,1.348559,"Progesterone-mediated oocyte maturation"
